text,label
@AmericanAir United needs our ticket number since you rebooked us and you gave the incorrect ticket number now we can't check in #help,-1
@JetBlue Ok and in Dominican Republic what numbers?,0
@JetBlue We had some major plane-wide DirectTV issues yesterday. System kept being reset by crew member.,-1
@JetBlue hope so! looks nice and warm in San Juan 🌴,0
"@united 6344,6373, Sfo-Dfw also 1576 SFO-ORD",0
"@united unfortunately, that doesn't help. Just an automated computer.",-1
@JetBlue Can you take @Cosmopolitan off your blacklist... trying to work :(,-1
@SouthwestAir boarded plane only to be told to get off as it wasn't our plane. Now an hour delay. 😭😭,-1
"@JetBlue thx, social media person!",1
@JetBlue tried again. Lovely customer service. Thank you!,1
@USAirways on flight # 556 delayed#connection help for flight # 561 # help via email,-1
@USAirways thank you finally got our bag. Customer services reps were wonderful.,1
@United @Skywest do it again!   I will now miss one or probably both our Aspen events. #Fail,-1
@AmericanAir  thanks for making the worst fly experience ever. Will never book again with your airline. Train your flight attendants better.,-1
@AmericanAir AA45 ... JFK to LAS.,-1
"@united has me #stranded (weather NOT to blame). 1hr+ hold to speak to an agent that doesn't understand the concept of time zones, thanks!",-1
@united Not sure what you are talking about. She is going on nonstop flights. SNA to SFO and then SFO to EWR.,-1
"@SouthwestAir hey southwest! Can I see @Imaginedragons in Atlanta? My friend has never been there, loves them, and he is from Taiwan!",0
@AmericanAir Thanks guys got some sleep. Hang in there DFW with bad weather.,1
@USAirways I know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours? 🙏,0
@SouthwestAir Can someone rebook me? Please direct message me.,0
"@USAirways Yes, it was Sunday.",0
@united strikes again! Why board anyone if there's something wrong with the plane? Common sense.,-1
@JetBlue We even went to the airport and were on the phone for hrs and no help at all. Everyone said different things.,-1
"@united 2 Cancelled Flighted flights Late Flightr, agent claimed she put me on a new flight but then Cancelled Flighted it. Coworker got on flight- now delayed. Now?",-1
@united What a really GREAT &amp; FLATTERING story about you! You should be very proud :) http://t.co/7br5t5QCXk (via @ParachuteGuy),1
@united and that plane was staying overnight at the next airport - ROC. U can make up 10 min in air but instead of waiting u leave EARLY,-1
"@united can't get anyone to deal with me in person. Cowardly customer service, I can't be looked in the eyes by anyone.",-1
@AmericanAir since you don't care about what happens to your passengers on your planes we will now be contacting the Police Dept,-1
talked to a @JetBlue manager and she offered we pay 3X's in cash what we originally paid #nothanks #jetblue #ripoff #flyunited,-1
@USAirways #DividendRewards Urgently need to speak with a CS rep. My 50K miles havent shown &amp; I've fulfilled all reqs. Flight Booking Problems flights today,-1
@AmericanAir why can't @dfwairport have the capability to spread salt on a runway?!,-1
"@united remember in business, a pleasant experience, means you will tell a friend. A bad experience means you will tell everyone you see",-1
@AmericanAir @maxfitgirl29 next time fly Southwest...,-1
@JetBlue I hope so because I fly very often and would hate to change airlines.,0
@USAirways  is a bag that is   23”L x 9”W x 12”H  allowed as a carry on?,0
"@JetBlue if I tell you I like that @warriors pick, will that get me that bump to first class? :)",1
"@USAirways that's understandable, my issue is with creating a new flight without the personnel to do it...I changed my plans to accommodate",-1
@JetBlue thanks for getting me to Orlando early #happiness,1
"@AmericanAir Thanks - I note some, but not all, flights are Cancelled Flightled - are only some aircraft/runways working out of DFW today/tomorrow?",-1
@united Why do I have to pay $ 17 for wifi with an international business ticket?  #pennypincher,-1
@SouthwestAir can't update my flight online bc it's been Cancelled Flighted twice already. Going on hour 2 on hold.,-1
@JetBlue Says #Lufthansa Incentive Offer To Have No Impact On Share Count - Nasdaq http://t.co/VU7XSWJKiY,0
@SouthwestAir Any ETD for SWA1004 from PHL? Appears delayed but no info available at gate.,-1
"@AmericanAir second, she sat on the Tarmac for 3 hrs only to be told it would be 30 mins",-1
"@AmericanAir @Delta Maybe? Long trip, Late Flight night &amp; queues at baggage claims in two terminals, no good. I thought I paid for it 50$ instead.",-1
@SouthwestAir #magazine feature: Desk Plants Increase Productivity by 15%. #LuvSWA #healthbenefitsofplants #gardening http://t.co/BVfAxDUBAQ,0
@JetBlue good to hear. Thx for being responsive.,1
"@AmericanAir, I've tried no less than 8 times today to get in touch with your service desk beginning at 8:30 EST.  I'm having no luck -help!",-1
@united what's the status of flight 1008 Bogotá-Houston?,0
@USAirways 3935. Sitting on a freezing bus because nobody is in the plane. What is up?,-1
"@JetBlue You can pass that along to my wife, daughter, daughter's friend, my elderly mother-in-law.  They spent several hours waiting.",-1
@VirginAmerica Thanks for your great customer service today &amp; for helping me get all my travel sorted out!,1
@USAirways Sitting in a cesspool of germs on the ground in #PHL for 2 hours now.,-1
@AmericanAir why is it from June 1 thru December 31 there are no bus/first milesaaver awards available from cun to nyc? #Explain #whyfly,0
@USAirways I have never been given a number for elite for usair. Only AA. I waited for 3 hours for an answer and by then my seat was gone.,-1
@united was such a better airline when you were Continental. $75 service fee + $75 Flight Booking Problems fee + $25 talk to a human fee: FU!!!,-1
"@AmericanAir Would love to DM you, but my Twitter app says you're not following me and I can't.",-1
@united i sure will,-1
@SouthwestAir now our pilots timed out...#getmeoutofhere,-1
@usairways I’m cool with weather delays etc. But lying and deceiving passengers to keep them from changing is reprehensible. #yousuck,-1
@united  I'm on standby for my connecting flight. 1st on the list.  NudgeNudge I'm told there are four slots open. Save it for me.  Please.,0
@united Just got interrogated at the United Club Chicago. #UnitedAirlines #rude #PoorForm,0
@USAirways you reminded me today why I fly @SouthwestAir,-1
Bruh “@VirginAmerica: @giannilee Turn down for what. #VXSafetyDance”,0
@AmericanAir @SentieriMelinda Any updates? It shouldn't take hours for assistance. I love @SouthwestAir,-1
"@USAirways. wow, awful customer service.",-1
@AmericanAir how can I get you guys to respond to my tweets and DM??? Really sad feeling to be ignored.,-1
@united Can I get a follow? I fly with you for Christmas.,0
@USAirways 325 minute delay - this is absurd. Feel free to provide credits... http://t.co/e09keJ9bv1,-1
“@JetBlue: Our fleet's on fleek. http://t.co/pr3OeBC2N2” lol wut?,0
@SouthwestAir Any plans to make the southwest app for Android not crappy?,-1
@united do you guys have any working planes?,-1
@JetBlue just touched down in #NewOrleans for the annual @HeinekenUSACorp national distributor conference! #livethelegend,1
"@USAirways booked an award ticket recently, now same ticket is less miles. how do I contact you without using the online form or phone?",-1
@united I see you coming to get me and @AggieMensGolf in Hawaii! #12thMan http://t.co/G8DKa3Edhf,0
"@JetBlue You have very unhappy customer. After waiting 20 min on hold, rude &amp; uncaring rep has now frozen my acct. can't print bdng pass!",-1
@united Checking tracing information. You got 2 numbers wrong in my phone number &amp; how did a turquoise duffle bag become a black laptop bag?,-1
@AmericanAir just wow Regina just told me I can't file or request a lost bag statement until I finish my travel.  So until I get to DC argg,-1
@JetBlue doesn't help if I have to fly on specific days,-1
@AmericanAir I understand weather is not your fault but ur cs reps are atrocious. I am NOT happy nor will I EVR fly w/ u again.,-1
@JetBlue good luck. Thanks.,1
@AmericanAir ya but u weren't sitting on the plane.,-1
@united #sfo #ClearVision #TV4U @ United Terminal SFO Airport http://t.co/Q9bYn9pCTf,0
@JetBlue trivia contest to win flight. 1 question. RT and Follow &amp; I'll send you answer to enter. http://t.co/AucSYKFUHD via @WSJPlus,0
@united Couldn't use the confirmed upgd cert you gave me b/c you decided to sell anyone a biz seat for $299. Why do you bother giving them?,-1
@AmericanAir dmed back,0
@JetBlue Celebrates 15-Year Anniversary With New Livery - @CNNMoney http://t.co/p7skxZVe1A,0
@united message sent. Thank you!,1
@USAirways gate agent in CLT forced me to check bag in z1 &amp; proceeded to allow larger bags. Huge inconvenience to travel plans.,-1
@JetBlue got it. Thanks,1
@AmericanAir well have all day and all the time in the world,1
@USAirways every single time i fly you guys i am delayed at least 30 minutes. Every time. On flight 5612 out of #CLT to nola.,-1
@USAirways DeeDee and Lynn S. have been great here in PHX; Richard P. here was a jerk. Rude to us and our parents for no reason.,-1
@united installed and working are not the same. Kicked me out after an hour and wouldn't let me back in. Four wasted hours.,-1
@USAirways surprisingly quick response time by you and them. Thanks!,1
@SouthwestAir I requested my boarding pass to be texted to me but I still haven't received it.,-1
@USAirways they say connections are good still...but another reFlight Booking Problems is the last thing I need today,-1
"@VirginAmerica I have 2d and 3d embossed badges and patches superior to the ones you are currently using. 
http://t.co/3fq3XElbOn",-1
@united @gg8929 Ladies and gents - United Airlines...,0
@SouthwestAir if only you could control the weather in Las Vegas 😉,0
@united never fails to have delayed flights 😡,-1
@AmericanAir don't they already know ?  Isn't everyone sharing how nasty the food is? It's not even close to decent.,-1
@USAirways I've been on hold for 41min. Just trying to change my reservation.,-1
